#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
2467	NA20279	NA20278	NA20282	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA20279_ERR3989457.fasta.gz
2469	NA20282	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20282_ERR3239979.fasta.gz
2469a	NA20281	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20281_ERR3239978.fasta.gz
2470	NA20287	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20287_ERR3239980.fasta.gz
2471	NA20289	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20289_ERR3239981.fasta.gz
2472	NA20291	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20291_ERR3239982.fasta.gz
2474	NA20294	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20294_ERR3239983.fasta.gz
2475	NA20296	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20296_ERR3239984.fasta.gz
2476	NA20299	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20299_ERR3239985.fasta.gz
2476a	NA20298	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20298_ERR3240098.fasta.gz
2479	NA20314	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20314_ERR3239986.fasta.gz
2480	NA20317	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20317_ERR3239987.fasta.gz
2480a	NA20318	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20318_ERR3241773.fasta.gz
2481	NA20321	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20321_ERR3241775.fasta.gz
2481a	NA20320	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20320_ERR3241774.fasta.gz
2483	NA20332	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20332_ERR3239988.fasta.gz
2484	NA20334	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20334_ERR3239989.fasta.gz
2484a	NA20355	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20355_ERR3241776.fasta.gz
2486	NA20339	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20339_ERR3240099.fasta.gz
2487	NA20340	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20340_ERR3239990.fasta.gz
2488	NA20342	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20342_ERR3239991.fasta.gz
2490	NA20346	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20346_ERR3239992.fasta.gz
2491	NA20348	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20348_ERR3239993.fasta.gz
2493	NA20351	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20351_ERR3240100.fasta.gz
2494	NA20356	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20356_ERR3239994.fasta.gz
2494	NA20357	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20357_ERR3239995.fasta.gz
2494	NA20358	NA20356	NA20357	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA20358_ERR3989458.fasta.gz
2495	NA20359	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20359_ERR3239996.fasta.gz
2495a	NA20362	0	0	1	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20362_ERR3241777.fasta.gz
2505	NA20412	0	0	2	ASW	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20412_ERR3240101.fasta.gz
NG06	HG02922	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02922_ERR3242482.fasta.gz
NG06	HG02923	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02923_ERR3242481.fasta.gz
NG06	HG02924	HG02923	HG02922	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02924_ERR3989095.fasta.gz
NG102	HG03499	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03499_ERR3243003.fasta.gz
NG106	HG03511	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03511_ERR3243004.fasta.gz
NG107	HG03514	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03514_ERR3242586.fasta.gz
NG107	HG03515	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03515_ERR3242585.fasta.gz
NG107	HG03516	HG03515	HG03514	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03516_ERR3989174.fasta.gz
NG108	HG03517	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03517_ERR3243005.fasta.gz
NG108	HG03518	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03518_ERR3243006.fasta.gz
NG108	HG03519	HG03518	HG03517	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03519_ERR3989175.fasta.gz
NG109	HG03520	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03520_ERR3243007.fasta.gz
NG109	HG03521	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03521_ERR3243008.fasta.gz
NG109	HG03522	HG03521	HG03520	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03522_ERR3989176.fasta.gz
NG11	HG02938	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02938_ERR3242972.fasta.gz
NG12	HG02941	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02941_ERR3242973.fasta.gz
NG13	HG02943	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02943_ERR3242484.fasta.gz
NG13	HG02944	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02944_ERR3242483.fasta.gz
NG13	HG02945	HG02944	HG02943	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02945_ERR3989096.fasta.gz
NG14	HG02946	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02946_ERR3242601.fasta.gz
NG14	HG02947	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02947_ERR3242600.fasta.gz
NG14	HG02948	HG02947	HG02946	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02948_ERR3989097.fasta.gz
NG16	HG02952	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02952_ERR3242605.fasta.gz
NG16	HG02953	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02953_ERR3242604.fasta.gz
NG16	HG02954	HG02953	HG02952	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02954_ERR3989098.fasta.gz
NG20	HG02964	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02964_ERR3989099.fasta.gz
NG20	HG02965	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02965_ERR3989100.fasta.gz
NG20	HG02966	HG02965	HG02964	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02966_ERR3989101.fasta.gz
NG21	HG02968	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02968_ERR3242974.fasta.gz
NG22	HG02970	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02970_ERR3242603.fasta.gz
NG22	HG02971	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02971_ERR3242602.fasta.gz
NG22	HG02972	HG02971	HG02970	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02972_ERR3989102.fasta.gz
NG23	HG02973	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02973_ERR3242486.fasta.gz
NG23	HG02974	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02974_ERR3242485.fasta.gz
NG23	HG02975	HG02973	HG02974	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02975_ERR3989103.fasta.gz
NG24	HG02976	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02976_ERR3242607.fasta.gz
NG24	HG02977	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02977_ERR3242606.fasta.gz
NG24	HG02978	HG02977	HG02976	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02978_ERR3989104.fasta.gz
NG25	HG02979	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02979_ERR3242975.fasta.gz
NG25	HG02980	HG02981	HG02979	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02980_ERR3989105.fasta.gz
NG25	HG02981	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02981_ERR3242976.fasta.gz
NG26	HG03099	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03099_ERR3242488.fasta.gz
NG26	HG03100	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03100_ERR3242487.fasta.gz
NG26	HG03101	HG03100	HG03099	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03101_ERR3989120.fasta.gz
NG27	HG03103	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03103_ERR3242977.fasta.gz
NG28	HG03105	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03105_ERR3242978.fasta.gz
NG29	HG03108	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03108_ERR3242490.fasta.gz
NG29	HG03109	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03109_ERR3242489.fasta.gz
NG29	HG03110	HG03109	HG03108	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03110_ERR3989121.fasta.gz
NG30	HG03111	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03111_ERR3242979.fasta.gz
NG30	HG03112	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03112_ERR3242980.fasta.gz
NG30	HG03113	HG03112	HG03111	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03113_ERR3989122.fasta.gz
NG31	HG03114	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03114_ERR3242492.fasta.gz
NG31	HG03115	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03115_ERR3242491.fasta.gz
NG31	HG03116	HG03115	HG03114	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03116_ERR3989123.fasta.gz
NG32	HG03117	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03117_ERR3242609.fasta.gz
NG32	HG03118	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03118_ERR3242608.fasta.gz
NG32	HG03119	HG03118	HG03117	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03119_ERR3989124.fasta.gz
NG33	HG03120	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03120_ERR3242494.fasta.gz
NG33	HG03121	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03121_ERR3242493.fasta.gz
NG33	HG03122	HG03120	HG03121	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03122_ERR3989125.fasta.gz
NG34	HG03123	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03123_ERR3242496.fasta.gz
NG34	HG03124	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03124_ERR3242495.fasta.gz
NG34	HG03125	HG03124	HG03123	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03125_ERR3989126.fasta.gz
NG35	HG03126	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03126_ERR3242981.fasta.gz
NG35	HG03127	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03127_ERR3242982.fasta.gz
NG35	HG03128	HG03127	HG03126	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03128_ERR3989127.fasta.gz
NG36	HG03129	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03129_ERR3242611.fasta.gz
NG36	HG03130	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03130_ERR3242610.fasta.gz
NG36	HG03131	HG03130	HG03129	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03131_ERR3989128.fasta.gz
NG37	HG03132	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03132_ERR3242498.fasta.gz
NG37	HG03133	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03133_ERR3242497.fasta.gz
NG37	HG03134	HG03133	HG03132	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03134_ERR3989129.fasta.gz
NG38	HG03135	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03135_ERR3242500.fasta.gz
NG38	HG03136	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03136_ERR3242499.fasta.gz
NG38	HG03137	HG03136	HG03135	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03137_ERR3989130.fasta.gz
NG39	HG03139	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03139_ERR3242983.fasta.gz
NG45	HG03157	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03157_ERR3242984.fasta.gz
NG46	HG03159	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03159_ERR3242613.fasta.gz
NG46	HG03160	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03160_ERR3242612.fasta.gz
NG46	HG03161	HG03160	HG03159	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03161_ERR3989131.fasta.gz
NG47	HG03162	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03162_ERR3242615.fasta.gz
NG47	HG03163	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03163_ERR3242614.fasta.gz
NG47	HG03164	HG03163	HG03162	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03164_ERR3989132.fasta.gz
NG48	HG03166	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03166_ERR3242985.fasta.gz
NG49	HG03168	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03168_ERR3242617.fasta.gz
NG49	HG03169	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03169_ERR3242616.fasta.gz
NG49	HG03170	HG03169	HG03168	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03170_ERR3989133.fasta.gz
NG50	HG03172	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03172_ERR3242618.fasta.gz
NG51	HG03175	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03175_ERR3242986.fasta.gz
NG56	HG03189	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03189_ERR3242987.fasta.gz
NG56	HG03190	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03190_ERR3242988.fasta.gz
NG56	HG03191	HG03190	HG03189	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03191_ERR3989134.fasta.gz
NG57	HG03193	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03193_ERR3242989.fasta.gz
NG58	HG03195	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03195_ERR3242620.fasta.gz
NG58	HG03196	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03196_ERR3242619.fasta.gz
NG58	HG03197	HG03196	HG03195	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03197_ERR3989135.fasta.gz
NG59	HG03198	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03198_ERR3242622.fasta.gz
NG59	HG03199	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03199_ERR3242621.fasta.gz
NG59	HG03200	HG03199	HG03198	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03200_ERR3989136.fasta.gz
NG60	HG03202	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03202_ERR3242990.fasta.gz
NG63	HG03265	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03265_ERR3242991.fasta.gz
NG64	HG03267	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03267_ERR3242588.fasta.gz
NG64	HG03268	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03268_ERR3242587.fasta.gz
NG64	HG03269	HG03268	HG03267	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03269_ERR3989146.fasta.gz
NG65	HG03270	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03270_ERR3242590.fasta.gz
NG65	HG03271	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03271_ERR3242589.fasta.gz
NG65	HG03272	HG03271	HG03270	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03272_ERR3989147.fasta.gz
NG68	HG03279	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03279_ERR3242592.fasta.gz
NG68	HG03280	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03280_ERR3242591.fasta.gz
NG72	HG03291	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03291_ERR3242593.fasta.gz
NG73	HG03294	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03294_ERR3242595.fasta.gz
NG73	HG03295	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03295_ERR3242594.fasta.gz
NG73	HG03296	HG03295	HG03294	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03296_ERR3989148.fasta.gz
NG74	HG03297	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03297_ERR3242992.fasta.gz
NG74	HG03298	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03298_ERR3242993.fasta.gz
NG74	HG03299	HG03298	HG03297	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03299_ERR3989149.fasta.gz
NG75	HG03300	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03300_ERR3242597.fasta.gz
NG75	HG03301	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03301_ERR3242596.fasta.gz
NG75	HG03302	HG03301	HG03300	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03302_ERR3989150.fasta.gz
NG76	HG03303	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03303_ERR3242994.fasta.gz
NG76	HG03304	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03304_ERR3242995.fasta.gz
NG76	HG03305	HG03304	HG03303	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03305_ERR3989151.fasta.gz
NG77	HG03306	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03306_ERR3989152.fasta.gz
NG77	HG03307	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03307_ERR3989153.fasta.gz
NG77	HG03308	HG03307	HG03306	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03308_ERR3989154.fasta.gz
NG78	HG03309	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03309_ERR3989155.fasta.gz
NG78	HG03310	HG03311	HG03309	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03310_ERR3989156.fasta.gz
NG78	HG03311	0	0	1	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03311_ERR3242996.fasta.gz
NG79	HG03312	0	0	2	ESN	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03312_ERR3989157.fasta.gz
